Weight,Height,BMI,Age,Gender,BMIcase,Exercise Recommendation Plan
105.04574901724558,1.8194117247517916,31.733392538297075,48,Female,severe obese,7
50.788623275750616,1.785835475882957,15.925150617634158,46,Male,severe thinness,1
83.63601346495598,1.8202910156359164,25.241297336938484,25,Female,over weight,5
83.52859831145109,1.935999968451075,22.28560875543314,42,Male,normal,4
109.03727117328096,1.9335313329472537,29.165709490369863,37,Male,over weight,5
65.60229542164403,1.9337721441923603,17.54318469448376,43,Male,moderate thinness,3
53.98666636893138,1.904013867261165,14.891769203104811,54,Male,severe thinness,1
70.66644643496917,1.9285212001623848,19.00047323826625,64,Male,normal,4
91.00156524792892,1.820250057217711,27.46545231513344,38,Male,over weight,5
64.80628758067321,1.655853952303407,23.63595125536005,26,Female,normal,4
59.63238091544007,1.8222038715489948,17.959250970611656,54,Male,moderate thinness,3
65.44790068026693,1.494560395440694,29.300078324645888,18,Female,over weight,5
60.98219517731621,1.9366530321096336,16.259208989823367,55,Male,mild thinness,2
57.240668263863206,1.778929704149623,18.087857233942504,54,Male,moderate thinness,3
94.42330404319904,1.8355742275518792,28.02433336020294,28,Male,over weight,5
88.883680779551,1.7442768377829578,29.214011996908013,34,Female,severe obese,7
63.91822385133625,1.7717645903244272,20.36163568682715,27,Female,normal,4
100.5732491990751,1.7516284791317442,32.779210240334976,24,Male,obese,6
90.03945102743847,1.9351393046506,24.044091414062517,55,Male,normal,4
98.10584308590452,1.812588619556352,29.860451935547008,25,Female,over weight,5
56.74497534592882,1.8745710456395144,16.148180763507302,35,Male,mild thinness,2
52.89591292100569,1.794997361559466,16.417026069936526,23,Male,mild thinness,2
64.41526446382777,1.5277522228867555,27.598339041668535,46,Female,over weight,5
67.5426558835854,1.9257150868047872,18.21352759523525,34,Male,moderate thinness,3
73.20552704797484,1.931574090464545,19.62099961079156,47,Male,normal,4
81.06681028890725,1.849698082075984,23.69416414685933,62,Male,normal,4
77.3567869585656,1.8294135403465352,23.113975282588974,25,Male,normal,4
103.61519970874298,1.747788321381079,33.919215741038336,22,Female,severe obese,7
98.90616463650308,1.7827297143718737,31.120914796778276,56,Male,obese,6
55.70775931493026,1.5243091188236415,23.97560611473813,43,Female,normal,4
62.67910155208517,1.603190124211106,24.386681419690944,26,Female,normal,4
50.77415579397814,1.8262557508572643,15.2236755004281,28,Male,severe thinness,1
99.5629887148223,1.9478663212298424,26.24095446250648,42,Male,over weight,5
82.75809046274051,1.9521522159652995,21.716163619712542,53,Male,normal,4
90.28189383293176,1.7435424858128266,29.69857364238152,60,Male,over weight,5
60.93491258468969,1.6568718861736795,22.19669602862596,28,Female,normal,4
95.1935332306839,1.7530091128192826,30.976981690473217,59,Male,obese,6
53.64549895037893,1.591138082654439,21.18934578684345,60,Female,normal,4
104.15982491355008,1.850708199338834,30.410554782329932,49,Male,obese,6
103.23832296171182,1.7410860751162187,34.056534782241066,30,Female,obese,6
58.63554141932495,1.807219352939766,17.953089763063804,20,Male,moderate thinness,3
97.21168003164895,1.7081762775143687,33.316017093633455,46,Male,obese,6
94.2890761819201,1.8172457336400305,28.55183760408617,26,Female,over weight,5
75.72171252573145,1.7053914609374878,26.035879881951782,49,Male,over weight,5
72.23080587225255,1.5481046756602044,30.13851263366693,35,Female,obese,6
103.2304312556399,1.8197991049853397,31.17172580814104,23,Female,severe obese,7
55.79640371688623,1.8989685769212827,15.472861969714096,53,Male,severe thinness,1
85.07506932820587,1.8694734296457316,24.342418108223946,56,Male,normal,4
109.7575332865414,1.9628404804072572,28.488155157280037,44,Male,severe obese,7
81.98782248462639,1.6957793682537188,28.5108823456346,22,Female,over weight,5
63.63623982774097,1.701400793230111,21.983217055454343,19,Male,normal,4
93.58855805847271,1.8359503310526009,27.76520602525837,39,Male,over weight,5
77.33767072358879,1.5434115580517396,32.46591081807236,52,Female,obese,6
53.811638784762806,1.501515176582881,23.86804048950288,64,Female,normal,4
56.26559504361243,1.9237188603693,15.20406474724053,49,Male,severe thinness,1
101.04870025104586,1.773905755506882,32.11216939652485,43,Female,obese,6
90.66605755495576,1.74131860281401,29.901174829698167,30,Female,severe obese,7
102.99208630238785,1.926046740044283,27.763244100697467,37,Male,over weight,5
81.42095718212423,1.612328118746931,31.32054766713581,48,Female,severe obese,7
66.87105355967759,1.7809280119099171,21.08363241183781,33,Male,normal,4
69.10146244985918,1.735028145905938,22.954835774051503,41,Female,normal,4
91.13240391958075,1.7232657673876848,30.68798015702089,52,Male,obese,6
70.15972383677067,1.715478585674378,23.840604801913724,29,Male,normal,4
69.06224825004546,1.6316897969237056,25.939733894503306,63,Female,over weight,5
62.25778338233151,1.6724792021087689,22.257285791611388,46,Female,normal,4
57.54931114056704,1.6552235120537253,21.005200726797018,33,Female,normal,4
108.1626438417038,1.8357436681024544,32.096170358415264,35,Male,severe obese,7
57.836684279355104,1.792663776226758,17.997231434164437,54,Male,moderate thinness,3
95.23364363830488,1.6892784760325967,33.37243560300675,52,Female,severe obese,7
61.94948364312735,1.408163182286268,31.241488713611258,39,Female,obese,6
109.08830751696132,1.7924011693527635,33.955315230080046,48,Female,severe obese,7
101.2999961624152,1.7583575588607312,32.76385863732202,33,Male,obese,6
104.58286901845844,1.7849042176993954,32.82696409128185,19,Female,obese,6
75.09153154705763,1.8371683844581588,22.248105535296844,57,Male,normal,4
70.97886378795319,1.4744087130211878,32.65075781811067,19,Female,obese,6
102.81146309298518,1.8087781902546944,31.424683625720224,56,Female,severe obese,7
91.95529822193691,1.7093653003605755,31.47074252860966,53,Male,obese,6
67.07346868290743,1.7593888199811885,21.66841329068968,25,Male,normal,4
86.78362449975157,1.959492742654373,22.60218710320935,20,Male,normal,4
89.55922740732534,1.723295930022453,30.157172055951072,43,Female,severe obese,7
67.26998852790453,1.877938402152039,19.074741788140663,23,Male,normal,4
82.62294466333162,1.9281496780917675,22.22384403893346,23,Male,normal,4
58.62078486288531,1.8137481071369557,17.819589056844897,62,Female,moderate thinness,3
106.4884160100473,1.8400008679683169,31.4533068124646,63,Male,obese,6
87.19431573821822,1.8403690666704275,25.74413617614508,46,Male,over weight,5
87.46760448136263,1.7981669392316015,27.051242358685005,42,Male,over weight,5
98.0602914301738,1.9503204944007693,25.77989895079835,47,Male,over weight,5
88.81289560280175,1.8932196080318988,24.778444653926453,56,Male,normal,4
99.15328958366914,1.7266312985744263,33.25890212595099,46,Female,obese,6
54.03212914731504,1.970858778212738,13.910446467118492,34,Male,severe thinness,1
100.8338876155078,1.7504927939757051,32.90681555676454,53,Male,obese,6
109.92418931270996,1.8876752270394523,30.848831519027392,18,Male,obese,6
70.02149987733276,1.84633825155322,20.54039895605991,42,Male,normal,4
57.03999531404486,1.5044009678112675,25.20300194150252,65,Female,over weight,5
54.760699119014575,1.7358650099525683,18.173437670411506,29,Female,moderate thinness,3
94.09133050308084,1.7950964698258522,29.199406490633177,33,Female,over weight,5
85.33236204960625,1.777648941226252,27.003606470914303,44,Female,severe obese,7
75.87631411503344,1.918915865856395,20.60603145412645,31,Male,normal,4
74.68167121756922,1.733518630919542,24.85175141377789,23,Female,normal,4
72.98792677899041,1.747280740420023,23.907031178434377,29,Male,normal,4
51.73396790550365,1.9086824370108488,14.200656902659397,20,Male,severe thinness,1
100.66332545396664,1.7793382797468955,31.79466323266697,53,Female,severe obese,7
57.90271201107765,1.8364692100982445,17.16847034020815,37,Male,moderate thinness,3
65.42046617941944,1.583795206509822,26.0804803600662,55,Female,over weight,5
60.7870048073381,1.7249700545164752,20.429024272447798,55,Male,normal,4
68.7511112968036,1.7018236604275896,23.73835431770308,42,Male,normal,4
100.88708846959612,1.7988521108027395,31.17774269344865,46,Male,obese,6
55.52970225386103,1.7688435620993783,17.74788043575983,61,Male,moderate thinness,3
90.32403371206478,1.9327782588230549,24.17905152369795,48,Male,normal,4
103.89605314585492,1.8521808179147623,30.28532826880948,52,Male,obese,6
109.62191395545564,1.8763563078834624,31.136282377489803,64,Male,severe obese,7
89.10095685007286,1.7667701874870343,28.54448706046108,57,Male,over weight,5
64.55405327942614,1.929437987125944,17.340510021529674,52,Male,moderate thinness,3
101.11054775005948,1.781174969161566,31.870090475356427,47,Female,severe obese,7
84.22652412525656,1.8888738220662475,23.60711866123981,50,Male,normal,4
52.95357847170475,1.5572760132487826,21.835549499503674,57,Female,normal,4
65.64429248995624,1.9185736164570968,17.833641666672047,19,Male,moderate thinness,3
64.47872542965945,1.7680401715550196,20.62681565787364,40,Female,normal,4
106.659420915086,1.8087061122020855,32.60342378302909,38,Female,severe obese,7
108.2194328732756,1.801596872908425,33.34187469145465,39,Male,obese,6
104.7928203848392,1.9262558651127468,28.24252884065049,26,Male,severe obese,7
57.88567631407071,1.74173030166553,19.08135874680267,28,Male,normal,4
77.12174875993031,1.4896956640501708,34.752156662483685,30,Female,obese,6
80.59976745641873,1.708825152769855,27.60187170709558,26,Male,over weight,5
73.17954950886993,1.5483536768410766,30.52455857130628,23,Female,obese,6
60.465797988677785,1.786134950748607,18.953143521714228,19,Male,normal,4
89.69737496579897,1.7709900803786067,28.598777974653228,54,Male,over weight,5
59.17525958596755,1.5796854377414058,23.713679311668105,56,Female,normal,4
55.35357183939502,1.5943682120197675,21.77551305360884,38,Female,normal,4
50.88862014037003,1.866558377506991,14.606209331783464,48,Male,severe thinness,1
85.87006385658387,1.7383763418444038,28.41542657353595,57,Female,over weight,5
97.6530441096052,1.828756462135121,29.19940745852983,65,Female,over weight,5
85.32963020666868,1.809096528592912,26.07212219843833,63,Female,over weight,5
108.53929615425264,1.853760864341381,31.58490553625416,53,Male,obese,6
99.60377510654055,1.81445037708106,30.2541954652054,50,Female,severe obese,7
91.6911597284926,1.789559587393046,28.6309091085901,61,Female,severe obese,7
109.95727973328474,1.7972101990121,34.0428756268322,51,Female,severe obese,7
63.34406580365157,1.6845086995204033,22.323352605789267,61,Female,normal,4
62.68855975972057,1.8916134525564956,17.519572491236357,31,Male,moderate thinness,3
84.6761693463522,1.8690031316978504,24.24047605597202,60,Male,normal,4
58.131612246332416,1.8746585562114515,16.541238031379546,61,Male,mild thinness,2
85.43414237105827,1.9317234829226493,22.895047320119463,20,Male,normal,4
67.96960016097863,1.451842653813498,32.245982375692755,50,Female,obese,6
52.42369177788567,1.948504454691739,13.80780978161727,42,Male,severe thinness,1
102.21048864137198,1.7777758710197096,32.3401067945014,19,Female,severe obese,7
88.0546590065196,1.7532833540718074,28.64495342577255,56,Female,over weight,5
62.95431735277307,1.878553440552176,17.83932470678973,53,Male,moderate thinness,3
69.0688274420047,1.854132791380684,20.0909472673951,30,Male,normal,4
90.64789954272396,1.8363664764371503,26.88060464136258,31,Male,over weight,5
97.68810390627988,1.7972675667048943,30.242396698993552,35,Male,obese,6
99.414682963549,1.8206050164082568,29.992941594447448,54,Female,severe obese,7
76.18391095177367,1.9336658116794587,20.37513177762189,40,Male,normal,4
100.79819110756792,1.8696863519948024,28.83468575389317,41,Male,over weight,5
105.81098062320862,1.898845411269972,29.346176179179285,28,Male,over weight,5
99.89795727728196,1.699341696842928,34.593553855070006,39,Female,severe obese,7
67.41063266026754,1.613090112119493,25.906643266457127,52,Female,over weight,5
71.84565696961103,1.5934057304839893,28.297480607387893,30,Female,over weight,5
52.47743869087073,1.534757899956788,22.27885540661558,64,Female,normal,4
103.6031547782105,1.8217765569009872,31.216396030865567,62,Female,severe obese,7
87.00669211450818,1.5874622923619015,34.525964639834235,21,Female,severe obese,7
101.2442580544742,1.9181227770610263,27.518046308495343,48,Male,over weight,5
106.80083960457134,1.7629760516918278,34.36226961742288,26,Female,severe obese,7
70.55973231978768,1.8200098928723227,21.30146276139714,36,Male,normal,4
79.16622349386645,1.5979928637015357,31.002038912336054,24,Female,severe obese,7
50.109142546052304,1.7167772182984335,17.00157235935395,31,Male,moderate thinness,3
78.86177681397022,1.734755415004712,26.205355410897926,60,Male,over weight,5
55.15101096563754,1.8991231700999252,15.291398736986716,62,Male,severe thinness,1
108.52270258965125,1.8989782790229373,30.094047786623936,19,Male,obese,6
79.91032360996965,1.514065715465527,34.85888074807317,65,Female,obese,6
60.04560307742717,1.7711421890876482,19.141428906470725,25,Female,normal,4
98.36885325959132,1.938391439810976,26.18030140567452,52,Male,over weight,5
74.85330780859138,1.7980330106261944,23.153448005279117,64,Female,normal,4
87.33902712016999,1.6860371492456552,30.723739285935828,39,Female,severe obese,7
86.35398212084537,1.9058206714410648,23.77487832486606,61,Male,normal,4
70.45999631835178,1.94761089284056,18.575402218575714,60,Male,normal,4
61.51457436039224,1.536317829992822,26.062488555185745,59,Female,over weight,5
101.8978573372691,1.8654225392741592,29.2826658810846,47,Male,over weight,5
90.62551562045152,1.966113233887487,23.44409311653117,44,Male,normal,4
81.68942173877352,1.6578335048364274,29.722408367642117,58,Female,over weight,5
64.4376315210071,1.6496385611339348,23.67892430609965,22,Female,normal,4
91.21538805027708,1.809030636482991,27.87252196601441,41,Male,over weight,5
84.269280963683,1.7254615955073962,28.30470894565183,55,Female,severe obese,7
53.23283184088934,1.9625130398171573,13.821477398703928,39,Male,severe thinness,1
57.82359701529211,1.4574528877555892,27.221750808101568,57,Female,over weight,5
100.78268865666968,1.8201272527654533,30.42162687611995,41,Female,severe obese,7
55.00274387681436,1.9479913410326972,14.494736048062574,41,Male,severe thinness,1
89.43600597350246,1.8158535857285287,27.123812926332818,62,Female,over weight,5
105.46858037279034,1.7804396763909585,33.271208259807096,40,Female,severe obese,7
77.63644588107744,1.7812784961138433,24.46819852234285,64,Male,normal,4
57.53603298850124,1.837832273438421,17.03445201690708,28,Male,moderate thinness,3
52.02847108145935,1.5269024824741464,22.316108355512785,43,Female,normal,4
63.46527309835394,1.6391791153776285,23.62018685746873,35,Female,normal,4
51.284003297361565,1.81734345115838,15.527727424108669,25,Male,severe thinness,1
74.96862124925167,1.5885483452826992,29.708358138354143,37,Female,over weight,5
78.96958944629722,1.7302777897892567,26.377170945418356,44,Male,over weight,5
53.561602044188085,1.7184948794554549,18.136650061900067,65,Male,moderate thinness,3
76.55848158659515,1.7994512396469058,23.643575071109247,62,Male,normal,4
77.81441978989339,1.8161568581838856,23.5913814881181,47,Male,normal,4
92.85279110220996,1.6992367580127077,32.157862544683624,55,Female,severe obese,7
100.4603814514517,1.9269294346885544,27.05597576325778,61,Male,over weight,5
55.85329797783125,1.4960144109748876,24.95613164661316,48,Female,normal,4
97.77636562866552,1.674568021931229,34.86810164475148,45,Female,obese,6
51.81788719332384,1.467795881412243,24.051843632771305,31,Female,normal,4
67.97305450228734,1.871404701457612,19.408919279287204,32,Male,normal,4
60.6025510594102,1.895062225936784,16.875006789119677,65,Male,mild thinness,2
53.39445851691069,1.7574128661683657,17.288152444580668,20,Female,moderate thinness,3
77.06162441926875,1.8237258865158787,23.1696265668626,21,Male,normal,4
85.42513915786662,1.8765863225534225,24.257643076784603,35,Male,normal,4
53.43967463210627,1.817791456437445,16.172445245063184,29,Male,mild thinness,2
79.58555942337031,1.8201560492739304,24.022434980774385,54,Female,normal,4
82.53622622214189,1.6928059314427115,28.80250520044125,52,Female,severe obese,7
61.76586119921506,1.582174864314549,24.67399882861944,59,Female,normal,4
106.88976967358904,1.9593693042296207,27.84219950850504,28,Male,severe obese,7
67.72009366870836,1.7970626711356847,20.969646245236344,46,Female,normal,4
56.20625159280687,1.8298304239951733,16.78660744943519,43,Female,mild thinness,2
88.67322707611575,1.7830703186041372,27.89045328260141,63,Female,severe obese,7
96.16917002503403,1.7960079278651275,29.813939729599618,20,Female,over weight,5
72.28269473652782,1.6677356718128529,25.988421306226385,44,Female,over weight,5
91.93791952167598,1.7598434911550298,29.685651133220397,21,Female,severe obese,7
76.04982608812611,1.6632111049894311,27.491818822592663,48,Female,over weight,5
74.62513618323698,1.7057078805542856,25.64931816611613,39,Male,over weight,5
61.65792482535814,1.5002151707855496,27.395661919419304,32,Female,over weight,5
106.74844568795623,1.7810585784009365,33.65155623429075,24,Female,severe obese,7
60.87978622247072,1.699147292527322,21.086818653526723,63,Female,normal,4
77.2207239521726,1.564916805683933,31.53198852995497,25,Female,obese,6
100.96771270924772,1.7479829310670512,33.045181614685674,30,Female,severe obese,7
50.5256699728919,1.4557713000278834,23.841071743406424,62,Female,normal,4
65.42599118047752,1.8211656876765312,19.726561568679458,31,Male,normal,4
95.88535658664476,1.925014502286068,25.8752334271707,46,Male,over weight,5
94.3619390318875,1.7644508233249108,30.30942790828563,33,Female,obese,6
99.59499160343132,1.87861517476421,28.22031435300375,54,Male,over weight,5
63.42422069894687,1.729875985394292,21.194598808760663,31,Male,normal,4
78.93588878472116,1.574823698869267,31.828093114103737,57,Female,obese,6
77.11889944477467,1.7379841629106454,25.531080430949974,60,Female,over weight,5
64.4146241757013,1.77610692319685,20.419554512886783,48,Male,normal,4
76.32290865139947,1.7659338243649267,24.474062390315066,24,Female,normal,4
93.24536602464744,1.7391513711076287,30.82850688644524,54,Female,obese,6
96.57141465523615,1.816539632004959,29.26569475031204,26,Female,over weight,5
78.45353670787404,1.9671199265001904,20.274532603740145,45,Male,normal,4
67.81993564601267,1.764222127979851,21.789679553179024,46,Male,normal,4
80.71246392115864,1.812634440998876,24.565191279734425,19,Male,normal,4
83.33580581930548,1.756279524704673,27.017450396827893,63,Male,over weight,5
107.05175360084772,1.899031239451629,29.684488353091872,44,Male,over weight,5
103.80515730159377,1.7409328491418308,34.24955167907004,63,Male,obese,6
53.0087357976653,1.76808378544465,16.956716690166978,36,Male,mild thinness,2
100.09853066685514,1.7900665187615612,31.23844183846046,54,Male,obese,6
98.26014858696146,1.6830807421422165,34.68706186635421,55,Female,obese,6
74.19962281575063,1.5971075584108103,29.0893064968672,27,Female,over weight,5
59.37738803822107,1.4419966022973116,28.555687149697285,45,Female,over weight,5
74.19036116227925,1.7646938673268333,23.82367371311961,51,Male,normal,4
100.53923174966998,1.7635489750514566,32.32663596786043,25,Male,obese,6
